negeri,bahagian (no),bahagian (nama),nama calon,parti,bilangan undi,status
TERENGGANU,N. 24,AJIL,MALIAMAN BIN KASSIM,PAS,8132,MENANG
TERENGGANU,N. 25,BUKIT BESI,ROSLEE BIN DAUD ,BN,5770,MENANG
TERENGGANU,N. 25,BUKIT BESI,MOHAMAD ARIF BIN ARIFIN,PKR,487,HILANG DEPOSIT
TERENGGANU,N. 25,BUKIT BESI,GHAZALI BIN SULAIMAN,PAS,5724,
TERENGGANU,N. 26,RANTAU ABANG,ALIAS BIN HARUN,PAS,12287,MENANG
TERENGGANU,N. 26,RANTAU ABANG,MOHAMMAD PADELI BIN JUSOH,PKR,939,HILANG DEPOSIT
TERENGGANU,N. 26,RANTAU ABANG,WAN ZAULKFLI BIN WAN GATI,BN,7835,
TERENGGANU,N. 27,SURA,ZAINUN BINTI A.BAKAR,BN,5338,
TERENGGANU,N. 27,SURA,WAN HAPANDI BIN WAN NIK,PAS,12500,MENANG
TERENGGANU,N. 27,SURA,ZULKIFLI BIN ALI,PKR,2386,HILANG DEPOSIT
TERENGGANU,N. 28,PAKA,T HAMZAH BIN T DRAMAN,BN,8448,
TERENGGANU,N. 28,PAKA,SATIFUL BAHARI BIN MAMAT,PAS,11853,MENANG
TERENGGANU,N. 28,PAKA,MOHD HASBIE BIN MUDA,PKR,1866,HILANG DEPOSIT
TERENGGANU,N. 29,KEMASIK,ROSLI BIN OTHMAN,BN,7481,
TERENGGANU,N. 29,KEMASIK,SAIFUL AZMI BIN SUHAILI,PAS,9645,MENANG
TERENGGANU,N. 29,KEMASIK,RIZAN BIN ALI,PKR,1557,HILANG DEPOSIT
TERENGGANU,N. 30,KIJAL,AHMAD BIN SAID,BN,9545,MENANG
TERENGGANU,N. 30,KIJAL,HAZRI BIN JUSOH,PAS,8280,
TERENGGANU,N. 30,KIJAL,WAN MARZUKI BIN WAN SEMBOK,PKR,1472,HILANG DEPOSIT
TERENGGANU,N. 31,CUKAI,MOHAMED BIN AWANG TERA,BN,7547,
TERENGGANU,N. 31,CUKAI,WAN MOHD ANIES BIN WAN MOHD ADNAN,PKR,5104,
TERENGGANU,N. 31,CUKAI,HANAFIAH BIN MAT,PAS,12428,MENANG
TERENGGANU,N. 32,AIR PUTIH,WAN ABDUL HAKIM BIN WAN MOKHTAR,BN,12239,
TERENGGANU,N. 32,AIR PUTIH,MOHD ZUKRI BIN AKSAH,PKR,2195,HILANG DEPOSIT
TERENGGANU,N. 32,AIR PUTIH,AB RAZAK BIN IBRAHIM,PAS,12985,MENANG
